test_csv,idx,mode,key,chosen_budget,best_budget,correct,tokens,utility
methods/01_adathink/results/per_sample_Qwen3_8B_20260227_135614.csv,24,first2,henry|and,256,64,0,7.0,-0.0041015625
methods/01_adathink/results/per_sample_Qwen3_8B_20260227_135614.csv,25,first2,it|s,128,64,0,35.0,-0.0205078125
methods/01_adathink/results/per_sample_Qwen3_8B_20260227_135614.csv,26,first2,for|each,256,64,1,9.0,0.9947265625
methods/01_adathink/results/per_sample_Qwen3_8B_20260227_135614.csv,27,first2,to|make,64,64,1,8.0,0.9953125
methods/01_adathink/results/per_sample_Qwen3_8B_20260227_135614.csv,28,first2,a|classroom,64,64,1,8.0,0.9953125
methods/01_adathink/results/per_sample_Qwen3_8B_20260227_135614.csv,29,first2,jillian|s,64,64,1,9.0,0.9947265625
methods/01_adathink/results/per_sample_Qwen3_8B_20260227_135614.csv,30,first2,the|number,256,64,0,9.0,-0.0052734374999999995
methods/01_adathink/results/per_sample_Qwen3_8B_20260227_135614.csv,31,first2,each|pole,256,64,0,8.0,-0.0046875
methods/01_adathink/results/per_sample_Qwen3_8B_20260227_135614.csv,32,first2,juan|asked,256,64,0,12.0,-0.007031249999999999
methods/01_adathink/results/per_sample_Qwen3_8B_20260227_135614.csv,33,first2,kelly|has,256,64,0,8.0,-0.0046875
methods/01_adathink/results/per_sample_Qwen3_8B_20260227_135614.csv,34,first2,dora|s,256,64,0,8.0,-0.0046875
methods/01_adathink/results/per_sample_Qwen3_8B_20260227_135614.csv,35,first2,ted|starts,256,64,0,8.0,-0.0046875
methods/01_adathink/results/per_sample_Qwen3_8B_20260227_135614.csv,36,first2,katherine|has,64,64,0,9.0,-0.0052734374999999995
methods/01_adathink/results/per_sample_Qwen3_8B_20260227_135614.csv,37,first2,mike|decides,256,64,0,10.0,-0.005859375
methods/01_adathink/results/per_sample_Qwen3_8B_20260227_135614.csv,38,first2,a|news,256,64,1,9.0,0.9947265625
methods/01_adathink/results/per_sample_Qwen3_8B_20260227_135614.csv,39,first2,faraday|owns,256,256,1,246.0,0.855859375
methods/01_adathink/results/per_sample_Qwen3_8B_20260227_135614.csv,40,first2,emil|is,256,256,1,256.0,0.85
methods/01_adathink/results/per_sample_Qwen3_8B_20260227_135614.csv,41,first2,an|interior,256,64,0,11.0,-0.0064453125
methods/01_adathink/results/per_sample_Qwen3_8B_20260227_135614.csv,42,first2,john|takes,256,64,1,8.0,0.9953125
methods/01_adathink/results/per_sample_Qwen3_8B_20260227_135614.csv,43,first2,carmen|has,128,128,1,94.0,0.944921875
methods/01_adathink/results/per_sample_Qwen3_8B_20260227_135614.csv,44,first2,tom|decides,256,64,0,11.0,-0.0064453125
methods/01_adathink/results/per_sample_Qwen3_8B_20260227_135614.csv,45,first2,4|adults,256,64,1,7.0,0.9958984375
methods/01_adathink/results/per_sample_Qwen3_8B_20260227_135614.csv,46,first2,steve|is,256,64,0,8.0,-0.0046875
methods/01_adathink/results/per_sample_Qwen3_8B_20260227_135614.csv,47,first2,two|sports,256,64,0,8.0,-0.0046875
methods/01_adathink/results/per_sample_Qwen3_8B_20260227_135614.csv,48,first2,james|is,256,64,0,29.0,-0.0169921875
methods/01_adathink/results/per_sample_Qwen3_8B_20260227_135614.csv,49,first2,there|are,64,64,0,9.0,-0.0052734374999999995
methods/01_adathink/results/per_sample_Qwen3_8B_20260227_135614.csv,50,first2,peyton|scheduled,256,64,0,8.0,-0.0046875
methods/01_adathink/results/per_sample_Qwen3_8B_20260227_135614.csv,51,first2,15|gallons,256,128,1,106.0,0.937890625
methods/01_adathink/results/per_sample_Qwen3_8B_20260227_135614.csv,52,first2,there|are,64,64,0,38.0,-0.022265625
methods/01_adathink/results/per_sample_Qwen3_8B_20260227_135614.csv,53,first2,the|ratio,128,128,1,107.0,0.9373046875
methods/01_adathink/results/per_sample_Qwen3_8B_20260227_135614.csv,54,first2,digimon|had,64,64,0,8.0,-0.0046875
methods/01_adathink/results/per_sample_Qwen3_8B_20260227_135614.csv,55,first2,there|are,64,64,0,19.0,-0.0111328125
methods/01_adathink/results/per_sample_Qwen3_8B_20260227_135614.csv,56,first2,vicki|is,256,64,0,8.0,-0.0046875
methods/01_adathink/results/per_sample_Qwen3_8B_20260227_135614.csv,57,first2,kyle|bought,256,64,1,8.0,0.9953125
methods/01_adathink/results/per_sample_Qwen3_8B_20260227_135614.csv,58,first2,leo|collects,256,64,1,9.0,0.9947265625
methods/01_adathink/results/per_sample_Qwen3_8B_20260227_135614.csv,59,first2,ram|uses,256,64,0,8.0,-0.0046875
methods/01_adathink/results/per_sample_Qwen3_8B_20260227_135614.csv,60,first2,skyler|has,256,64,0,8.0,-0.0046875
methods/01_adathink/results/per_sample_Qwen3_8B_20260227_135614.csv,61,first2,tanya|is,64,64,0,8.0,-0.0046875
methods/01_adathink/results/per_sample_Qwen3_8B_20260227_135614.csv,62,first2,frances|sells,64,64,0,8.0,-0.0046875
methods/01_adathink/results/per_sample_Qwen3_8B_20260227_135614.csv,63,first2,jamaal|is,256,64,0,8.0,-0.0046875
methods/01_adathink/results/per_sample_Qwen3_8B_20260227_135614.csv,64,first2,after|scoring,256,64,0,131.0,-0.0767578125
methods/01_adathink/results/per_sample_Qwen3_8B_20260227_135614.csv,65,first2,kelian|has,256,64,1,8.0,0.9953125
methods/01_adathink/results/per_sample_Qwen3_8B_20260227_135614.csv,66,first2,in|his,256,64,1,12.0,0.99296875
methods/01_adathink/results/per_sample_Qwen3_8B_20260227_135614.csv,67,first2,a|plane,256,128,1,84.0,0.95078125
methods/01_adathink/results/per_sample_Qwen3_8B_20260227_135614.csv,68,first2,rory|is,256,256,1,146.0,0.914453125
methods/01_adathink/results/per_sample_Qwen3_8B_20260227_135614.csv,69,first2,ryan|s,64,64,0,7.0,-0.0041015625
methods/01_adathink/results/per_sample_Qwen3_8B_20260227_135614.csv,70,first2,tom|buys,256,64,1,9.0,0.9947265625
methods/01_adathink/results/per_sample_Qwen3_8B_20260227_135614.csv,71,first2,jimmy|has,64,64,1,8.0,0.9953125
methods/01_adathink/results/per_sample_Qwen3_8B_20260227_135614.csv,72,first2,the|biggest,256,64,0,9.0,-0.0052734374999999995
methods/01_adathink/results/per_sample_Qwen3_8B_20260227_135614.csv,73,first2,mason|needs,256,64,1,9.0,0.9947265625
methods/01_adathink/results/per_sample_Qwen3_8B_20260227_135614.csv,74,first2,brendan|has,64,64,0,7.0,-0.0041015625
methods/01_adathink/results/per_sample_Qwen3_8B_20260227_135614.csv,75,first2,jess|is,256,64,0,8.0,-0.0046875
methods/01_adathink/results/per_sample_Qwen3_8B_20260227_135614.csv,76,first2,two|candidates,256,64,1,8.0,0.9953125
methods/01_adathink/results/per_sample_Qwen3_8B_20260227_135614.csv,77,first2,rani|is,256,64,1,9.0,0.9947265625
methods/01_adathink/results/per_sample_Qwen3_8B_20260227_135614.csv,78,first2,gloria|is,64,64,0,8.0,-0.0046875
methods/01_adathink/results/per_sample_Qwen3_8B_20260227_135614.csv,79,first2,robyn|sends,256,64,0,7.0,-0.0041015625
methods/01_adathink/results/per_sample_Qwen3_8B_20260227_135614.csv,80,first2,terri|is,256,64,0,9.0,-0.0052734374999999995
methods/01_adathink/results/per_sample_Qwen3_8B_20260227_135614.csv,81,first2,jill|and,64,64,0,8.0,-0.0046875
methods/01_adathink/results/per_sample_Qwen3_8B_20260227_135614.csv,82,first2,john|has,64,64,1,8.0,0.9953125
methods/01_adathink/results/per_sample_Qwen3_8B_20260227_135614.csv,83,first2,adrien|s,64,64,0,64.0,-0.0375
methods/01_adathink/results/per_sample_Qwen3_8B_20260227_135614.csv,84,first2,jason|works,256,64,1,9.0,0.9947265625
methods/01_adathink/results/per_sample_Qwen3_8B_20260227_135614.csv,85,first2,kira|bought,64,64,1,8.0,0.9953125
methods/01_adathink/results/per_sample_Qwen3_8B_20260227_135614.csv,86,first2,marilyn|wants,64,64,0,7.0,-0.0041015625
methods/01_adathink/results/per_sample_Qwen3_8B_20260227_135614.csv,87,first2,if|it,256,64,0,8.0,-0.0046875
methods/01_adathink/results/per_sample_Qwen3_8B_20260227_135614.csv,88,first2,john|does,256,64,0,9.0,-0.0052734374999999995
methods/01_adathink/results/per_sample_Qwen3_8B_20260227_135614.csv,89,first2,maria|was,256,64,0,256.0,-0.15
methods/01_adathink/results/per_sample_Qwen3_8B_20260227_135614.csv,90,first2,erika|is,256,64,0,9.0,-0.0052734374999999995
methods/01_adathink/results/per_sample_Qwen3_8B_20260227_135614.csv,91,first2,as|sally,64,64,1,8.0,0.9953125
methods/01_adathink/results/per_sample_Qwen3_8B_20260227_135614.csv,92,first2,a|crocodile,256,64,1,8.0,0.9953125
methods/01_adathink/results/per_sample_Qwen3_8B_20260227_135614.csv,93,first2,stephen|placed,256,64,0,11.0,-0.0064453125
methods/01_adathink/results/per_sample_Qwen3_8B_20260227_135614.csv,94,first2,a|farmer,64,64,1,8.0,0.9953125
methods/01_adathink/results/per_sample_Qwen3_8B_20260227_135614.csv,95,first2,the|ratio,128,64,1,8.0,0.9953125
methods/01_adathink/results/per_sample_Qwen3_8B_20260227_135614.csv,96,first2,jeff|owns,64,64,0,8.0,-0.0046875
methods/01_adathink/results/per_sample_Qwen3_8B_20260227_135614.csv,97,first2,jenna|has,256,64,0,9.0,-0.0052734374999999995
methods/01_adathink/results/per_sample_Qwen3_8B_20260227_135614.csv,98,first2,3|customers,256,256,1,168.0,0.9015625
methods/01_adathink/results/per_sample_Qwen3_8B_20260227_135614.csv,99,first2,tom|s,256,64,0,9.0,-0.0052734374999999995
methods/01_adathink/results/per_sample_Qwen3_8B_20260227_135614.csv,100,first2,hannah|needs,256,64,1,9.0,0.9947265625
methods/01_adathink/results/per_sample_Qwen3_8B_20260227_135614.csv,101,first2,gretchen|has,64,64,0,9.0,-0.0052734374999999995
methods/01_adathink/results/per_sample_Qwen3_8B_20260227_135614.csv,102,first2,peter|wants,256,64,0,8.0,-0.0046875
methods/01_adathink/results/per_sample_Qwen3_8B_20260227_135614.csv,103,first2,patrick|has,256,64,0,8.0,-0.0046875
methods/01_adathink/results/per_sample_Qwen3_8B_20260227_135614.csv,104,first2,doxa|sliced,256,64,0,7.0,-0.0041015625
methods/01_adathink/results/per_sample_Qwen3_8B_20260227_135614.csv,105,first2,john|goes,256,64,0,9.0,-0.0052734374999999995
methods/01_adathink/results/per_sample_Qwen3_8B_20260227_135614.csv,106,first2,shawnda|decides,64,64,0,9.0,-0.0052734374999999995
methods/01_adathink/results/per_sample_Qwen3_8B_20260227_135614.csv,107,first2,john|is,256,64,0,8.0,-0.0046875
methods/01_adathink/results/per_sample_Qwen3_8B_20260227_135614.csv,108,first2,the|amount,256,64,0,11.0,-0.0064453125
methods/01_adathink/results/per_sample_Qwen3_8B_20260227_135614.csv,109,first2,for|a,64,64,0,10.0,-0.005859375
methods/01_adathink/results/per_sample_Qwen3_8B_20260227_135614.csv,110,first2,i|have,256,64,0,10.0,-0.005859375
methods/01_adathink/results/per_sample_Qwen3_8B_20260227_135614.csv,111,first2,buford|writes,256,64,0,8.0,-0.0046875
methods/01_adathink/results/per_sample_Qwen3_8B_20260227_135614.csv,112,first2,carrie|was,256,64,0,9.0,-0.0052734374999999995
methods/01_adathink/results/per_sample_Qwen3_8B_20260227_135614.csv,113,first2,timothy|has,256,64,1,8.0,0.9953125
methods/01_adathink/results/per_sample_Qwen3_8B_20260227_135614.csv,114,first2,on|a,256,64,0,8.0,-0.0046875
methods/01_adathink/results/per_sample_Qwen3_8B_20260227_135614.csv,115,first2,great|grandma,256,64,1,8.0,0.9953125
methods/01_adathink/results/per_sample_Qwen3_8B_20260227_135614.csv,116,first2,heather|s,256,64,1,8.0,0.9953125
methods/01_adathink/results/per_sample_Qwen3_8B_20260227_135614.csv,117,first2,farmer|brown,64,128,0,64.0,-0.0375
methods/01_adathink/results/per_sample_Qwen3_8B_20260227_135614.csv,118,first2,bob|spends,256,64,0,9.0,-0.0052734374999999995
methods/01_adathink/results/per_sample_Qwen3_8B_20260227_135614.csv,119,first2,brandon|s,256,64,1,7.0,0.9958984375
methods/01_adathink/results/per_sample_Qwen3_8B_20260227_135614.csv,120,first2,a|customer,256,64,0,8.0,-0.0046875
methods/01_adathink/results/per_sample_Qwen3_8B_20260227_135614.csv,121,first2,a|basket,256,64,0,8.0,-0.0046875
methods/01_adathink/results/per_sample_Qwen3_8B_20260227_135614.csv,122,first2,there|are,64,64,1,8.0,0.9953125
methods/01_adathink/results/per_sample_Qwen3_8B_20260227_135614.csv,123,first2,ruiz|can,256,64,0,10.0,-0.005859375
methods/01_adathink/results/per_sample_Qwen3_8B_20260227_135614.csv,124,first2,every|hour,256,64,0,9.0,-0.0052734374999999995
methods/01_adathink/results/per_sample_Qwen3_8B_20260227_135614.csv,125,first2,carlos|jim,256,64,0,8.0,-0.0046875
methods/01_adathink/results/per_sample_Qwen3_8B_20260227_135614.csv,126,first2,jonathan|has,256,64,0,8.0,-0.0046875
methods/01_adathink/results/per_sample_Qwen3_8B_20260227_135614.csv,127,first2,there|are,64,64,1,10.0,0.994140625
methods/01_adathink/results/per_sample_Qwen3_8B_20260227_135614.csv,128,first2,ted|the,256,64,1,9.0,0.9947265625
methods/01_adathink/results/per_sample_Qwen3_8B_20260227_135614.csv,129,first2,lee|rears,256,256,1,182.0,0.893359375
methods/01_adathink/results/per_sample_Qwen3_8B_20260227_135614.csv,130,first2,mr|jackson,64,64,1,7.0,0.9958984375
methods/01_adathink/results/per_sample_Qwen3_8B_20260227_135614.csv,131,first2,ray|had,256,64,1,7.0,0.9958984375
methods/01_adathink/results/per_sample_Qwen3_8B_20260227_135614.csv,132,first2,denise|and,256,64,0,8.0,-0.0046875
methods/01_adathink/results/per_sample_Qwen3_8B_20260227_135614.csv,133,first2,henry|made,256,64,1,8.0,0.9953125
methods/01_adathink/results/per_sample_Qwen3_8B_20260227_135614.csv,134,first2,uncle|ben,64,64,0,8.0,-0.0046875
methods/01_adathink/results/per_sample_Qwen3_8B_20260227_135614.csv,135,first2,felix|notices,64,64,0,8.0,-0.0046875
methods/01_adathink/results/per_sample_Qwen3_8B_20260227_135614.csv,136,first2,raymond|had,256,64,0,8.0,-0.0046875
methods/01_adathink/results/per_sample_Qwen3_8B_20260227_135614.csv,137,first2,rita|hand,256,64,0,8.0,-0.0046875
methods/01_adathink/results/per_sample_Qwen3_8B_20260227_135614.csv,138,first2,cecilia|just,64,64,0,7.0,-0.0041015625
methods/01_adathink/results/per_sample_Qwen3_8B_20260227_135614.csv,139,first2,john|is,256,64,0,9.0,-0.0052734374999999995
methods/01_adathink/results/per_sample_Qwen3_8B_20260227_135614.csv,140,first2,sitti|and,256,64,0,7.0,-0.0041015625
methods/01_adathink/results/per_sample_Qwen3_8B_20260227_135614.csv,141,first2,a|bag,256,64,1,8.0,0.9953125
methods/01_adathink/results/per_sample_Qwen3_8B_20260227_135614.csv,142,first2,an|airport,256,256,1,179.0,0.8951171875
methods/01_adathink/results/per_sample_Qwen3_8B_20260227_135614.csv,143,first2,shawna|s,256,64,1,8.0,0.9953125
methods/01_adathink/results/per_sample_Qwen3_8B_20260227_135614.csv,144,first2,mr|hezekiah,256,64,1,9.0,0.9947265625
methods/01_adathink/results/per_sample_Qwen3_8B_20260227_135614.csv,145,first2,there|are,64,64,0,10.0,-0.005859375
methods/01_adathink/results/per_sample_Qwen3_8B_20260227_135614.csv,146,first2,while|on,256,64,1,8.0,0.9953125
methods/01_adathink/results/per_sample_Qwen3_8B_20260227_135614.csv,147,first2,becca|smendrick,256,256,1,155.0,0.9091796875
methods/01_adathink/results/per_sample_Qwen3_8B_20260227_135614.csv,148,first2,in|a,256,64,0,8.0,-0.0046875
methods/01_adathink/results/per_sample_Qwen3_8B_20260227_135614.csv,149,first2,there|were,256,64,0,8.0,-0.0046875
methods/01_adathink/results/per_sample_Qwen3_8B_20260227_135614.csv,150,first2,james|buys,64,64,0,10.0,-0.005859375
methods/01_adathink/results/per_sample_Qwen3_8B_20260227_135614.csv,151,first2,a|company,64,64,0,9.0,-0.0052734374999999995
methods/01_adathink/results/per_sample_Qwen3_8B_20260227_135614.csv,152,first2,the|vending,256,64,0,256.0,-0.15
methods/01_adathink/results/per_sample_Qwen3_8B_20260227_135614.csv,153,first2,richard|lives,256,64,0,8.0,-0.0046875
methods/01_adathink/results/per_sample_Qwen3_8B_20260227_135614.csv,154,first2,carla|is,256,64,0,9.0,-0.0052734374999999995
methods/01_adathink/results/per_sample_Qwen3_8B_20260227_135614.csv,155,first2,a|new,64,64,0,9.0,-0.0052734374999999995
methods/01_adathink/results/per_sample_Qwen3_8B_20260227_135614.csv,156,first2,a|basket,256,64,0,8.0,-0.0046875
methods/01_adathink/results/per_sample_Qwen3_8B_20260227_135614.csv,157,first2,lisa|is,256,64,0,8.0,-0.0046875
methods/01_adathink/results/per_sample_Qwen3_8B_20260227_135614.csv,158,first2,billy|is,256,256,1,247.0,0.8552734375
methods/01_adathink/results/per_sample_Qwen3_8B_20260227_135614.csv,159,first2,lucy|sells,256,64,0,8.0,-0.0046875
methods/01_adathink/results/per_sample_Qwen3_8B_20260227_135614.csv,160,first2,amy|had,256,64,0,8.0,-0.0046875
methods/01_adathink/results/per_sample_Qwen3_8B_20260227_135614.csv,161,first2,at|the,64,256,0,64.0,-0.0375
methods/01_adathink/results/per_sample_Qwen3_8B_20260227_135614.csv,162,first2,a|house,256,128,1,95.0,0.9443359375
methods/01_adathink/results/per_sample_Qwen3_8B_20260227_135614.csv,163,first2,sara|wants,256,64,1,8.0,0.9953125
methods/01_adathink/results/per_sample_Qwen3_8B_20260227_135614.csv,164,first2,a|local,256,64,1,11.0,0.9935546875
methods/01_adathink/results/per_sample_Qwen3_8B_20260227_135614.csv,165,first2,keegan|was,64,64,1,8.0,0.9953125
methods/01_adathink/results/per_sample_Qwen3_8B_20260227_135614.csv,166,first2,george|needs,256,64,0,9.0,-0.0052734374999999995
methods/01_adathink/results/per_sample_Qwen3_8B_20260227_135614.csv,167,first2,christina|records,256,64,0,8.0,-0.0046875
methods/01_adathink/results/per_sample_Qwen3_8B_20260227_135614.csv,168,first2,sophia|and,64,64,1,7.0,0.9958984375
methods/01_adathink/results/per_sample_Qwen3_8B_20260227_135614.csv,169,first2,the|rainstorm,64,64,1,8.0,0.9953125
methods/01_adathink/results/per_sample_Qwen3_8B_20260227_135614.csv,170,first2,mrs|tatiana,256,64,0,23.0,-0.013476562499999999
methods/01_adathink/results/per_sample_Qwen3_8B_20260227_135614.csv,171,first2,a|zookeeper,64,64,1,8.0,0.9953125
methods/01_adathink/results/per_sample_Qwen3_8B_20260227_135614.csv,172,first2,dijana|and,256,64,0,9.0,-0.0052734374999999995
methods/01_adathink/results/per_sample_Qwen3_8B_20260227_135614.csv,173,first2,ada|s,64,64,1,8.0,0.9953125
methods/01_adathink/results/per_sample_Qwen3_8B_20260227_135614.csv,174,first2,three|teenagers,256,256,1,177.0,0.8962890625
methods/01_adathink/results/per_sample_Qwen3_8B_20260227_135614.csv,175,first2,adrian|s,64,64,0,8.0,-0.0046875
methods/01_adathink/results/per_sample_Qwen3_8B_20260227_135614.csv,176,first2,john|drinks,256,64,0,7.0,-0.0041015625
methods/01_adathink/results/per_sample_Qwen3_8B_20260227_135614.csv,177,first2,farmer|brown,64,64,0,9.0,-0.0052734374999999995
methods/01_adathink/results/per_sample_Qwen3_8B_20260227_135614.csv,178,first2,lori|needed,64,64,0,8.0,-0.0046875
methods/01_adathink/results/per_sample_Qwen3_8B_20260227_135614.csv,179,first2,joe|has,64,64,0,8.0,-0.0046875
methods/01_adathink/results/per_sample_Qwen3_8B_20260227_135614.csv,180,first2,amora|lainey,256,64,0,9.0,-0.0052734374999999995
methods/01_adathink/results/per_sample_Qwen3_8B_20260227_135614.csv,181,first2,two|track,256,64,0,8.0,-0.0046875
methods/01_adathink/results/per_sample_Qwen3_8B_20260227_135614.csv,182,first2,jenny|goes,256,64,0,8.0,-0.0046875
methods/01_adathink/results/per_sample_Qwen3_8B_20260227_135614.csv,183,first2,toula|went,64,64,0,42.0,-0.024609375
methods/01_adathink/results/per_sample_Qwen3_8B_20260227_135614.csv,184,first2,an|electronics,256,64,0,9.0,-0.0052734374999999995
methods/01_adathink/results/per_sample_Qwen3_8B_20260227_135614.csv,185,first2,a|pirate,256,64,0,256.0,-0.15
methods/01_adathink/results/per_sample_Qwen3_8B_20260227_135614.csv,186,first2,tim|has,64,64,0,7.0,-0.0041015625
methods/01_adathink/results/per_sample_Qwen3_8B_20260227_135614.csv,187,first2,jennifer|s,64,64,0,11.0,-0.0064453125
methods/01_adathink/results/per_sample_Qwen3_8B_20260227_135614.csv,188,first2,arnold|madeline,64,64,0,64.0,-0.0375
methods/01_adathink/results/per_sample_Qwen3_8B_20260227_135614.csv,189,first2,theo|has,256,64,0,10.0,-0.005859375
methods/01_adathink/results/per_sample_Qwen3_8B_20260227_135614.csv,190,first2,dean|has,256,64,0,8.0,-0.0046875
methods/01_adathink/results/per_sample_Qwen3_8B_20260227_135614.csv,191,first2,bennet|is,256,64,1,7.0,0.9958984375
methods/01_adathink/results/per_sample_Qwen3_8B_20260227_135614.csv,192,first2,there|are,64,64,0,8.0,-0.0046875
methods/01_adathink/results/per_sample_Qwen3_8B_20260227_135614.csv,193,first2,norman|high,64,64,1,10.0,0.994140625
methods/01_adathink/results/per_sample_Qwen3_8B_20260227_135614.csv,194,first2,billy|is,256,64,0,9.0,-0.0052734374999999995
methods/01_adathink/results/per_sample_Qwen3_8B_20260227_135614.csv,195,first2,alain|s,256,64,1,8.0,0.9953125
methods/01_adathink/results/per_sample_Qwen3_8B_20260227_135614.csv,196,first2,jay|is,256,64,0,9.0,-0.0052734374999999995
methods/01_adathink/results/per_sample_Qwen3_8B_20260227_135614.csv,197,first2,for|one,256,64,0,9.0,-0.0052734374999999995
methods/01_adathink/results/per_sample_Qwen3_8B_20260227_135614.csv,198,first2,paul|is,64,64,1,9.0,0.9947265625
methods/01_adathink/results/per_sample_Qwen3_8B_20260227_135614.csv,199,first2,kenny|is,256,64,0,153.0,-0.0896484375
methods/01_adathink/results/per_sample_Qwen3_8B_20260227_140019.csv,0,first4,a|wooden|bridge|can,256,64,0,8.0,-0.0046875
methods/01_adathink/results/per_sample_Qwen3_8B_20260227_140019.csv,1,first4,it|takes|240|minutes,256,64,1,8.0,0.9953125
methods/01_adathink/results/per_sample_Qwen3_8B_20260227_140019.csv,2,first4,gissela|gordy|and|gary,256,256,1,186.0,0.891015625
methods/01_adathink/results/per_sample_Qwen3_8B_20260227_140019.csv,3,first4,colby|loves|going|to,256,64,0,7.0,-0.0041015625
methods/01_adathink/results/per_sample_Qwen3_8B_20260227_140019.csv,4,first4,it|takes|20|minutes,256,64,0,9.0,-0.0052734374999999995
methods/01_adathink/results/per_sample_Qwen3_8B_20260227_140019.csv,5,first4,vince|can|staple|30,256,64,0,148.0,-0.08671875
methods/01_adathink/results/per_sample_Qwen3_8B_20260227_140019.csv,6,first4,britany|records|18|4,256,64,0,9.0,-0.0052734374999999995
methods/01_adathink/results/per_sample_Qwen3_8B_20260227_140019.csv,7,first4,sally|has|realized|she,256,64,0,9.0,-0.0052734374999999995
methods/01_adathink/results/per_sample_Qwen3_8B_20260227_140019.csv,8,first4,melanie|is|a|door,256,64,0,234.0,-0.137109375
methods/01_adathink/results/per_sample_Qwen3_8B_20260227_140019.csv,9,first4,courtney|attended|a|concert,256,64,0,8.0,-0.0046875
methods/01_adathink/results/per_sample_Qwen3_8B_20260227_140019.csv,10,first4,tony|is|painting|a,256,64,0,8.0,-0.0046875
methods/01_adathink/results/per_sample_Qwen3_8B_20260227_140019.csv,11,first4,zaid|spends|1|4,256,64,0,9.0,-0.0052734374999999995
methods/01_adathink/results/per_sample_Qwen3_8B_20260227_140019.csv,12,first4,will|buys|15|oranges,256,64,0,18.0,-0.010546874999999999
methods/01_adathink/results/per_sample_Qwen3_8B_20260227_140019.csv,13,first4,gary|does|laundry|twice,256,64,0,9.0,-0.0052734374999999995
methods/01_adathink/results/per_sample_Qwen3_8B_20260227_140019.csv,14,first4,a|company|produces|chocolate,256,64,1,12.0,0.99296875
methods/01_adathink/results/per_sample_Qwen3_8B_20260227_140019.csv,15,first4,there|are|currently|3,64,64,0,38.0,-0.022265625
methods/01_adathink/results/per_sample_Qwen3_8B_20260227_140019.csv,16,first4,adrien|s|total|salary,64,64,0,64.0,-0.0375
methods/01_adathink/results/per_sample_Qwen3_8B_20260227_140019.csv,17,first4,on|tuesday|peter|wants,64,64,1,8.0,0.9953125
methods/01_adathink/results/per_sample_Qwen3_8B_20260227_140019.csv,18,first4,a|raspberry|bush|has,256,64,1,9.0,0.9947265625
