test_csv,idx,chosen_budget,best_budget,correct,tokens,utility,p_correct_1024,p_correct_2048,p_correct_4096
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_110108.csv,20,2048,1024,1,1485.0,0.94561767578125,0.39512222535396546,0.7596313834844913,0.7302673763810444
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_110108.csv,21,2048,1024,0,2048.0,-0.075,0.12735784283881257,0.3172778368763284,0.3581574854021631
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_110108.csv,22,4096,4096,1,4096.0,0.85,0.03118214811378204,0.06280826124180185,0.45137780976479436
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_110108.csv,23,1024,1024,0,1024.0,-0.0375,0.03195715823526461,0.06495319387003831,0.1424893229491651
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_110108.csv,24,4096,2048,1,2054.0,0.9247802734375,0.10836890955941424,0.7134362289748384,0.966421640368947
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_110108.csv,25,2048,1024,1,1044.0,0.961767578125,0.47556406821174574,0.9581509415117632,0.9681775483374927
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_110108.csv,26,4096,2048,1,2846.0,0.8957763671875,0.15631631263852963,0.3940634829169202,0.614390143570856
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_110108.csv,27,4096,1024,0,4096.0,-0.15,0.02068833358477227,0.03800125025025427,0.33297618992487943
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_110108.csv,28,2048,1024,1,914.0,0.9665283203125,0.6877268700271801,0.8750305140022148,0.8113397892701292
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_110108.csv,29,2048,1024,1,724.0,0.973486328125,0.5630620046923864,0.7964324057966286,0.8212954859470026
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_110108.csv,30,4096,4096,1,2618.0,0.9041259765625,0.3711093608016427,0.7578165482169174,0.8909718814547374
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_110108.csv,31,1024,1024,0,1024.0,-0.0375,0.1477466603897402,0.20937065241885597,0.10749149980169014
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_110108.csv,32,1024,1024,0,1024.0,-0.0375,0.011000985078664129,0.032418038110550475,0.04721344155871409
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_110108.csv,33,1024,1024,0,1024.0,-0.0375,0.05966815159874468,0.07552768654847408,0.07710315900826388
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_110108.csv,34,2048,2048,1,938.0,0.9656494140625,0.7121868028880741,0.9155373753541466,0.9643240926359945
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_110108.csv,35,2048,1024,1,724.0,0.973486328125,0.5446026259070257,0.9166969643056601,0.9472353988889886
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_110108.csv,36,2048,1024,1,820.0,0.969970703125,0.7802872649777757,0.9453214095514133,0.942258520634173
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_110108.csv,37,1024,1024,0,1024.0,-0.0375,0.01985650274434386,0.06333880621478145,0.08463802442666489
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_110108.csv,38,4096,4096,1,1920.0,0.9296875,0.02430134698384466,0.2529262673453809,0.6471922388963756
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_110108.csv,39,4096,4096,1,3656.0,0.86611328125,0.08662448178113911,0.24361273489873567,0.46786549555141793
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_110700.csv,0,1024,1024,0,1024.0,-0.0375,0.040598018515642646,0.04820287335817321,0.042570630799909116
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_110700.csv,1,2048,2048,1,1454.0,0.9467529296875,0.5864844548426694,0.8599761410968207,0.8974261537596486
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_110700.csv,2,1024,1024,0,1024.0,-0.0375,0.0701170334978837,0.06182216628338202,0.07380917484135034
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_110700.csv,3,1024,2048,1,1024.0,0.9625,0.9056753784345156,0.962532626221117,0.9789408354361224
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_110700.csv,4,2048,1024,1,661.0,0.97579345703125,0.6012781166396722,0.8863990243574585,0.8716072829980521
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_110700.csv,5,1024,1024,0,1024.0,-0.0375,0.03302867559275308,0.047375957427514506,0.08454427886740647
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_110700.csv,6,1024,1024,0,1024.0,-0.0375,0.05138758147046148,0.06839726932923204,0.07185479655049498
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_110700.csv,7,2048,1024,1,1887.0,0.93089599609375,0.2952236574582048,0.9209201610342708,0.9358911963030977
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_110700.csv,8,2048,1024,1,1471.0,0.94613037109375,0.7678330925702822,0.9080451290174116,0.9592471470650207
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_110700.csv,9,1024,1024,1,814.0,0.9701904296875,0.8164329610166818,0.9246143071672901,0.9150542661764428
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_110700.csv,10,2048,2048,1,2048.0,0.925,0.5460386094394281,0.8420054997572678,0.9051610137986986
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_110700.csv,11,2048,2048,1,1136.0,0.9583984375,0.2944122834102336,0.8394085612486903,0.875406520921993
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_110700.csv,12,2048,2048,1,1136.0,0.9583984375,0.20301508298947826,0.8835264554760608,0.9358350863278111
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_110700.csv,13,1024,1024,0,1024.0,-0.0375,0.01500866565048843,0.03178393542684339,0.037400021087208
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_110700.csv,14,1024,1024,0,1024.0,-0.0375,0.019387502005863807,0.05321179541724261,0.07903269386578954
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_110700.csv,15,2048,1024,1,1333.0,0.95118408203125,0.5595001570811072,0.8678701365194568,0.89433836218535
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_110700.csv,16,4096,2048,1,823.0,0.96986083984375,0.2883405124322601,0.6190538214642782,0.8163565571433375
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_110700.csv,17,4096,2048,1,2416.0,0.9115234375,0.17158237888836336,0.46767174496718356,0.6266605604065533
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_110700.csv,18,4096,1024,1,951.0,0.96517333984375,0.18813767713416882,0.7852268342835786,0.8961104958568714
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_110700.csv,19,1024,1024,0,1024.0,-0.0375,0.07199919182603895,0.1335893529719902,0.1363874863817371
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_110700.csv,20,1024,1024,0,1024.0,-0.0375,0.04622482132099643,0.10294733849130935,0.1585787406405604
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_110700.csv,21,2048,2048,1,1666.0,0.9389892578125,0.43876234290815364,0.7095673495815645,0.7344613574819725
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_110700.csv,22,4096,2048,1,1945.0,0.92877197265625,0.11829283949128788,0.75079221445124,0.8772103614435904
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_110700.csv,23,2048,2048,1,782.0,0.9713623046875,0.6635221420334825,0.9466777672065732,0.9502796893197167
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_110700.csv,24,4096,2048,1,1430.0,0.9476318359375,0.33250781008305363,0.7723353861472144,0.8919864403108237
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_110700.csv,25,2048,2048,1,1563.0,0.94276123046875,0.40618008327994076,0.6567929360045841,0.6370797271764834
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_110700.csv,26,4096,2048,1,1964.0,0.928076171875,0.05385748416660528,0.21309803279379463,0.7731274893696795
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_110700.csv,27,1024,2048,0,1024.0,-0.0375,0.752591206350222,0.8480290190924196,0.8274002448871888
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_110700.csv,28,2048,2048,1,826.0,0.9697509765625,0.6324660005737185,0.8947896301322292,0.9542905559610939
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_110700.csv,29,2048,2048,1,654.0,0.9760498046875,0.4710529587543356,0.8722444600100976,0.9354050682319698
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_110700.csv,30,1024,1024,0,1024.0,-0.0375,0.09646618752724728,0.17510275135767772,0.3033550497155157
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_110700.csv,31,2048,2048,1,772.0,0.971728515625,0.4153920958072978,0.7412900758564946,0.7972861754214569
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_110700.csv,32,2048,2048,1,1749.0,0.93594970703125,0.14690453205374768,0.869214706848111,0.9080245139713585
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_110700.csv,33,4096,1024,1,1599.0,0.94144287109375,0.5148112267874655,0.7968286907319406,0.9225373896478394
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_110700.csv,34,2048,1024,1,905.0,0.96685791015625,0.652180322706713,0.9511291823307152,0.9561454542087988
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_110700.csv,35,2048,2048,1,1559.0,0.94290771484375,0.5533212230810923,0.9243669447330529,0.9354060834218481
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_110700.csv,36,1024,1024,0,1024.0,-0.0375,0.028461226925476802,0.05008510828608817,0.05968820528846253
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_110700.csv,37,4096,2048,1,1823.0,0.93323974609375,0.12640352063356494,0.49776741413608816,0.8624309163881818
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_110700.csv,38,2048,1024,1,1193.0,0.95631103515625,0.7357369490606837,0.9106131747667296,0.9452123410085737
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_110700.csv,39,2048,4096,0,2048.0,-0.075,0.22538157912567436,0.38383176240637235,0.46274812948154037
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_111301.csv,0,1024,1024,0,1024.0,-0.0375,0.009325549768221718,0.016504797360876445,0.023248524161572134
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_111301.csv,1,4096,4096,1,1001.0,0.96334228515625,0.08708345437190201,0.7717765133868263,0.949892202576655
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_111301.csv,2,2048,1024,1,1478.0,0.9458740234375,0.457085974294269,0.9166397399606229,0.9889321640776823
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_111301.csv,3,4096,4096,1,730.0,0.9732666015625,0.663141613519014,0.7503316364991726,0.8838275316676826
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_111301.csv,4,4096,2048,1,2434.0,0.9108642578125,0.10764973843799601,0.7570933634665507,0.9758686786698847
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_111301.csv,5,4096,1024,0,4096.0,-0.15,0.2021436391835608,0.32423639278711386,0.6580177370969571
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_111301.csv,6,2048,4096,1,2028.0,0.925732421875,0.16008597060472163,0.9309764373873277,0.9810350939263276
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_111301.csv,7,4096,1024,1,932.0,0.965869140625,0.46955383029636877,0.7808825529490429,0.9259145068029647
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_111301.csv,8,4096,4096,1,2756.0,0.899072265625,0.0848866229216342,0.2721396382004623,0.8235135846008472
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_111301.csv,9,2048,1024,1,784.0,0.9712890625,0.7227940284057092,0.9319259382736474,0.981535419462361
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_111301.csv,10,4096,4096,1,1869.0,0.93155517578125,0.3473857622218302,0.7484383763211815,0.9413167340496547
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_111301.csv,11,4096,2048,1,2695.0,0.90130615234375,0.021915069711831808,0.20998427315557913,0.9579089931384328
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_111301.csv,12,4096,1024,0,4096.0,-0.15,0.05533020777425349,0.39877160509993514,0.9364995023383926
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_111301.csv,13,4096,2048,1,1420.0,0.947998046875,0.10934433511881231,0.6635536542542617,0.8055188232750479
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_111301.csv,14,4096,1024,0,4096.0,-0.15,0.23224599538301427,0.41494606094459496,0.7358349454154551
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_111301.csv,15,4096,1024,0,4096.0,-0.15,0.06228497326393151,0.12119558926282177,0.28079883764342073
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_111301.csv,16,4096,4096,1,4096.0,0.85,0.10898955979843361,0.3287543783684423,0.6487455300622677
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_111301.csv,17,4096,1024,0,4096.0,-0.15,0.16953494070547528,0.4990220198757581,0.7783831332565923
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_111301.csv,18,2048,1024,0,1072.0,-0.039257812499999996,0.29736559968898635,0.5132266544019519,0.49835067564717894
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_111301.csv,19,1024,1024,0,1024.0,-0.0375,0.0783132250338639,0.14806492415036224,0.2551278215964386
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_111301.csv,20,2048,1024,1,1093.0,0.95997314453125,0.8288649072739164,0.9687508291123319,0.981438139596532
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_111301.csv,21,4096,4096,1,2626.0,0.9038330078125,0.07700436362268297,0.6996901382819243,0.9797004141187196
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_111301.csv,22,2048,2048,1,1245.0,0.95440673828125,0.6544122465624724,0.7677630232433906,0.8520883208175285
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_111301.csv,23,4096,1024,0,4096.0,-0.15,0.061886266185340814,0.14285041560670528,0.33049105646204957
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_111301.csv,24,2048,4096,1,1070.0,0.9608154296875,0.5912202140870175,0.7895659875582414,0.8467676902158684
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_111301.csv,25,4096,1024,0,4096.0,-0.15,0.040969997060533815,0.09579745582643322,0.465410317900004
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_111301.csv,26,4096,4096,1,3046.0,0.8884521484375,0.029382730133306258,0.06039267343395126,0.4710327360997305
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_111301.csv,27,1024,1024,0,1024.0,-0.0375,0.0022034400503342776,0.003992918017937455,0.01588002733215783
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_111301.csv,28,1024,1024,1,739.0,0.97293701171875,0.8875426391925811,0.9419971785307661,0.9904507813562292
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_111301.csv,29,4096,2048,1,1416.0,0.94814453125,0.08544466105404915,0.710313032661252,0.902645634918163
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_111301.csv,30,4096,4096,1,1595.0,0.94158935546875,0.02019043516653269,0.1544957002011862,0.9115104567993654
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_111301.csv,31,1024,1024,0,1024.0,-0.0375,0.053058096617118786,0.08255862879180557,0.17481014176333315
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_111301.csv,32,1024,1024,0,1024.0,-0.0375,0.05947747317075712,0.07674939877743207,0.16795113471613454
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_111301.csv,33,2048,1024,1,978.0,0.9641845703125,0.5999170613260146,0.9189530615144603,0.9774717937927109
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_111301.csv,34,1024,1024,0,1024.0,-0.0375,0.01608620794958596,0.017666397408176732,0.02420263111701969
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_111301.csv,35,4096,1024,1,919.0,0.96634521484375,0.1103224817326129,0.5380268784408586,0.9148909614501259
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_111301.csv,36,2048,2048,1,1694.0,0.9379638671875,0.23486472315546172,0.9158417606780409,0.9661823370557765
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_111301.csv,37,4096,1024,1,1391.0,0.94906005859375,0.16491969847788188,0.7875514709479807,0.9622480149414331
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_111301.csv,38,1024,1024,0,1024.0,-0.0375,0.03070347673144585,0.04613383264251879,0.07333991355542362
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_111301.csv,39,2048,4096,1,1949.0,0.92862548828125,0.25161590080959206,0.9295881830542795,0.974826443435135
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_111920.csv,0,4096,2048,1,3260.0,0.880615234375,0.07800441041424194,0.3398623262143285,0.7861355233209106
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_111920.csv,1,4096,2048,1,1346.0,0.9507080078125,0.20678387509376628,0.7735512694956649,0.8862383669309261
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_111920.csv,2,1024,1024,0,1024.0,-0.0375,0.2169927822490952,0.28918953206327985,0.3095806761168207
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_111920.csv,3,2048,1024,1,877.0,0.96788330078125,0.3624934387435265,0.5241151517960118,0.554171299902601
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_111920.csv,4,4096,2048,1,2588.0,0.905224609375,0.17226226407752387,0.5197391597456312,0.6339391449301832
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_111920.csv,5,4096,4096,1,3112.0,0.88603515625,0.1128735419043349,0.40594185735746063,0.8484091991410904
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_111920.csv,6,4096,1024,1,713.0,0.97388916015625,0.29342748561784693,0.6102234757042548,0.8201281602525088
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_111920.csv,7,2048,2048,1,820.0,0.969970703125,0.39058621987501624,0.627848027270401,0.6921574769055355
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_111920.csv,8,4096,4096,1,2618.0,0.9041259765625,0.0811577068618932,0.1449251981548517,0.30913801841263433
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_111920.csv,9,2048,1024,1,1448.0,0.94697265625,0.36294919376034324,0.5498040699471988,0.6048290896502758
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_111920.csv,10,2048,1024,0,2048.0,-0.075,0.12656827898656353,0.29435404826915024,0.3680998846183763
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_111920.csv,11,4096,1024,1,1116.0,0.959130859375,0.3380673789437764,0.7158774955624767,0.8786244395549406
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_111920.csv,12,1024,1024,0,1024.0,-0.0375,0.05609440562765643,0.08305270920344694,0.11846927892220677
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_111920.csv,13,4096,2048,1,2955.0,0.89178466796875,0.48821394933573475,0.738464476308016,0.8716448098120557
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_111920.csv,14,1024,1024,0,1024.0,-0.0375,0.2090455457404752,0.2209064365416986,0.22187195815960462
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_111920.csv,15,2048,2048,1,1271.0,0.95345458984375,0.5642055956281647,0.9473513013765377,0.9858217823623812
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_111920.csv,16,4096,4096,1,3529.0,0.87076416015625,0.07350991094898765,0.2744916707337989,0.53268734479247
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_111920.csv,17,4096,2048,1,2739.0,0.89969482421875,0.1980289088353427,0.4357361676596207,0.5592240742071007
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_111920.csv,18,4096,2048,1,3060.0,0.887939453125,0.3564154225624374,0.5594001218868782,0.7797015249103295
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_111920.csv,19,4096,1024,1,1616.0,0.9408203125,0.5831659070319622,0.82795614504623,0.9323895576135108
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_111920.csv,20,2048,1024,0,2048.0,-0.075,0.26759989120960936,0.38501420014728754,0.4680231937936969
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_111920.csv,21,4096,1024,0,4096.0,-0.15,0.11001394432215855,0.2537261952692078,0.3978746080642574
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_111920.csv,22,4096,2048,1,2649.0,0.90299072265625,0.46950020773180723,0.7707166478154739,0.8886012169454554
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_111920.csv,23,1024,1024,0,1024.0,-0.0375,0.03140604271877554,0.053694652907722365,0.12005693328303961
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_111920.csv,24,4096,1024,1,2905.0,0.89361572265625,0.1418565920001338,0.6053065867406101,0.8566716851636367
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_111920.csv,25,1024,1024,0,1024.0,-0.0375,0.1720173438194789,0.2247655669140951,0.2080544330642391
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_111920.csv,26,4096,1024,1,1839.0,0.93265380859375,0.13314427277939025,0.6531076362454743,0.7798627870294035
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_111920.csv,27,4096,2048,1,3345.0,0.87750244140625,0.10118920122557036,0.2345150104716513,0.3315779453498476
/workspace/nips-adathink/results/per_sample_bbh_Qwen3.5_27B_20260320_111920.csv,28,2048,1024,0,1522.0,-0.055737304687499996,0.24025033521661984,0.5044459941454539,0.5732192196501058
