test_csv,idx,mode,key,chosen_budget,best_budget,correct,tokens,utility
/workspace/nips-adathink/results/per_sample_math500_Qwen3.5_27B_20260320_083038.csv,27,first1,let,2048,4096,0,2048.0,-0.6
/workspace/nips-adathink/results/per_sample_math500_Qwen3.5_27B_20260320_083038.csv,28,first1,how,2048,4096,0,2048.0,-0.6
/workspace/nips-adathink/results/per_sample_math500_Qwen3.5_27B_20260320_083038.csv,29,first1,find,2048,4096,0,2048.0,-0.6
/workspace/nips-adathink/results/per_sample_math500_Qwen3.5_27B_20260320_083038.csv,30,first1,the,2048,2048,0,2048.0,-0.6
/workspace/nips-adathink/results/per_sample_math500_Qwen3.5_27B_20260320_083038.csv,31,first1,william,2048,4096,0,2048.0,-0.6
/workspace/nips-adathink/results/per_sample_math500_Qwen3.5_27B_20260320_083038.csv,32,first1,kathy,8192,4096,1,4312.0,-0.2632812499999999
/workspace/nips-adathink/results/per_sample_math500_Qwen3.5_27B_20260320_083038.csv,33,first1,paul,2048,4096,0,2048.0,-0.6
/workspace/nips-adathink/results/per_sample_math500_Qwen3.5_27B_20260320_083038.csv,34,first1,the,2048,2048,0,2048.0,-0.6
/workspace/nips-adathink/results/per_sample_math500_Qwen3.5_27B_20260320_083038.csv,35,first1,what,2048,2048,1,1240.0,0.63671875
/workspace/nips-adathink/results/per_sample_math500_Qwen3.5_27B_20260320_083038.csv,36,first1,let,2048,2048,0,2048.0,-0.6
/workspace/nips-adathink/results/per_sample_math500_Qwen3.5_27B_20260320_083038.csv,37,first1,i,8192,2048,1,2137.0,0.37392578125
/workspace/nips-adathink/results/per_sample_math500_Qwen3.5_27B_20260320_083038.csv,38,first1,for,2048,2048,0,2048.0,-0.6
/workspace/nips-adathink/results/per_sample_math500_Qwen3.5_27B_20260320_083038.csv,39,first1,a,2048,2048,0,2048.0,-0.6
/workspace/nips-adathink/results/per_sample_math500_Qwen3.5_27B_20260320_083932.csv,0,first3,in|the|diagram,2048,2048,0,2048.0,-0.6
/workspace/nips-adathink/results/per_sample_math500_Qwen3.5_27B_20260320_083932.csv,1,first3,suppose|sin|d,2048,2048,0,2048.0,-0.6
/workspace/nips-adathink/results/per_sample_math500_Qwen3.5_27B_20260320_083932.csv,2,first3,the|area|of,2048,2048,0,2048.0,-0.6
/workspace/nips-adathink/results/per_sample_math500_Qwen3.5_27B_20260320_083932.csv,3,first3,a|regular|octagon,2048,2048,0,2048.0,-0.6
/workspace/nips-adathink/results/per_sample_math500_Qwen3.5_27B_20260320_083932.csv,4,first3,compute|dbinom|31,2048,2048,1,2048.0,0.4
/workspace/nips-adathink/results/per_sample_math500_Qwen3.5_27B_20260320_083932.csv,5,first3,determine|the|coordinates,2048,8192,0,2048.0,-0.6
/workspace/nips-adathink/results/per_sample_math500_Qwen3.5_27B_20260320_083932.csv,6,first3,for|every|positive,2048,2048,0,2048.0,-0.6
/workspace/nips-adathink/results/per_sample_math500_Qwen3.5_27B_20260320_083932.csv,7,first3,let|f|be,2048,2048,0,2048.0,-0.6
/workspace/nips-adathink/results/per_sample_math500_Qwen3.5_27B_20260320_083932.csv,8,first3,the|symbols|triangle,4096,4096,1,2847.0,0.16591796874999998
/workspace/nips-adathink/results/per_sample_math500_Qwen3.5_27B_20260320_083932.csv,9,first3,an|equiangular|octagon,2048,2048,0,2048.0,-0.6
/workspace/nips-adathink/results/per_sample_math500_Qwen3.5_27B_20260320_083932.csv,10,first3,for|0|le,2048,2048,0,2048.0,-0.6
/workspace/nips-adathink/results/per_sample_math500_Qwen3.5_27B_20260320_083932.csv,11,first3,daniel|works|at,4096,2048,1,2103.0,0.38388671875
/workspace/nips-adathink/results/per_sample_math500_Qwen3.5_27B_20260320_083932.csv,12,first3,let|f|z,2048,2048,0,2048.0,-0.6
/workspace/nips-adathink/results/per_sample_math500_Qwen3.5_27B_20260320_083932.csv,13,first3,a|polynomial|with,2048,2048,0,2048.0,-0.6
/workspace/nips-adathink/results/per_sample_math500_Qwen3.5_27B_20260320_083932.csv,14,first3,consider|the|geometric,2048,2048,0,2048.0,-0.6
/workspace/nips-adathink/results/per_sample_math500_Qwen3.5_27B_20260320_083932.csv,15,first3,if|a|is,2048,2048,1,1991.0,0.41669921875000004
/workspace/nips-adathink/results/per_sample_math500_Qwen3.5_27B_20260320_083932.csv,16,first3,simplify|4|3r,2048,2048,0,2048.0,-0.6
/workspace/nips-adathink/results/per_sample_math500_Qwen3.5_27B_20260320_083932.csv,17,first3,the|complex|numbers,2048,2048,0,2048.0,-0.6
/workspace/nips-adathink/results/per_sample_math500_Qwen3.5_27B_20260320_083932.csv,18,first3,a|shirt|s,2048,2048,0,2048.0,-0.6
/workspace/nips-adathink/results/per_sample_math500_Qwen3.5_27B_20260320_083932.csv,19,first3,find|the|greatest,4096,2048,0,4096.0,-1.2
/workspace/nips-adathink/results/per_sample_math500_Qwen3.5_27B_20260320_083932.csv,20,first3,evaluate|1|2i,2048,2048,1,1322.0,0.6126953125000001
/workspace/nips-adathink/results/per_sample_math500_Qwen3.5_27B_20260320_083932.csv,21,first3,what|is|the,2048,2048,1,1831.0,0.46357421875000004
/workspace/nips-adathink/results/per_sample_math500_Qwen3.5_27B_20260320_083932.csv,22,first3,if|mathbf|a,2048,2048,0,2048.0,-0.6
/workspace/nips-adathink/results/per_sample_math500_Qwen3.5_27B_20260320_083932.csv,23,first3,let|f|x,2048,4096,0,2048.0,-0.6
/workspace/nips-adathink/results/per_sample_math500_Qwen3.5_27B_20260320_083932.csv,24,first3,the|fibonacci|sequence,2048,2048,0,2048.0,-0.6
/workspace/nips-adathink/results/per_sample_math500_Qwen3.5_27B_20260320_083932.csv,25,first3,let|z|be,2048,2048,0,2048.0,-0.6
/workspace/nips-adathink/results/per_sample_math500_Qwen3.5_27B_20260320_083932.csv,26,first3,the|function|f,2048,2048,0,2048.0,-0.6
/workspace/nips-adathink/results/per_sample_math500_Qwen3.5_27B_20260320_083932.csv,27,first3,a|mathematical|prodigy,4096,2048,1,1623.0,0.52451171875
/workspace/nips-adathink/results/per_sample_math500_Qwen3.5_27B_20260320_083932.csv,28,first3,let|abcd|be,2048,2048,0,2048.0,-0.6
/workspace/nips-adathink/results/per_sample_math500_Qwen3.5_27B_20260320_083932.csv,29,first3,find|sin|20,2048,2048,0,2048.0,-0.6
/workspace/nips-adathink/results/per_sample_math500_Qwen3.5_27B_20260320_083932.csv,30,first3,in|triangle|abc,2048,2048,0,2048.0,-0.6
/workspace/nips-adathink/results/per_sample_math500_Qwen3.5_27B_20260320_083932.csv,31,first3,how|many|sides,8192,4096,1,4273.0,-0.25185546874999987
/workspace/nips-adathink/results/per_sample_math500_Qwen3.5_27B_20260320_083932.csv,32,first3,the|projection|of,2048,4096,0,2048.0,-0.6
/workspace/nips-adathink/results/per_sample_math500_Qwen3.5_27B_20260320_083932.csv,33,first3,linda|sherry|june,8192,8192,1,4152.0,-0.2164062499999999
/workspace/nips-adathink/results/per_sample_math500_Qwen3.5_27B_20260320_083932.csv,34,first3,if|frac|sqrt,2048,2048,0,2048.0,-0.6
/workspace/nips-adathink/results/per_sample_math500_Qwen3.5_27B_20260320_083932.csv,35,first3,find|the|number,2048,2048,0,2048.0,-0.6
/workspace/nips-adathink/results/per_sample_math500_Qwen3.5_27B_20260320_083932.csv,36,first3,what|is|the,2048,2048,1,2048.0,0.4
/workspace/nips-adathink/results/per_sample_math500_Qwen3.5_27B_20260320_083932.csv,37,first3,the|binary|number,2048,4096,0,2048.0,-0.6
/workspace/nips-adathink/results/per_sample_math500_Qwen3.5_27B_20260320_083932.csv,38,first3,recently|frank|took,2048,2048,1,2048.0,0.4
/workspace/nips-adathink/results/per_sample_math500_Qwen3.5_27B_20260320_083932.csv,39,first3,convert|the|point,2048,2048,0,2048.0,-0.6
/workspace/nips-adathink/results/per_sample_math500_Qwen3.5_27B_20260320_084756.csv,0,first3,you|have|seven,4096,2048,0,4096.0,-1.2
/workspace/nips-adathink/results/per_sample_math500_Qwen3.5_27B_20260320_084756.csv,1,first3,a|senate|committee,8192,8192,1,5189.0,-0.52021484375
/workspace/nips-adathink/results/per_sample_math500_Qwen3.5_27B_20260320_084756.csv,2,first3,find|the|equation,2048,2048,0,2048.0,-0.6
/workspace/nips-adathink/results/per_sample_math500_Qwen3.5_27B_20260320_084756.csv,3,first3,what|is|the,2048,2048,0,2048.0,-0.6
/workspace/nips-adathink/results/per_sample_math500_Qwen3.5_27B_20260320_084756.csv,4,first3,the|proper|divisors,2048,4096,0,2048.0,-0.6
/workspace/nips-adathink/results/per_sample_math500_Qwen3.5_27B_20260320_084756.csv,5,first3,if|3x|2,8192,2048,1,1722.0,0.4955078125
/workspace/nips-adathink/results/per_sample_math500_Qwen3.5_27B_20260320_084756.csv,6,first3,the|coordinates|of,2048,2048,0,2048.0,-0.6
/workspace/nips-adathink/results/per_sample_math500_Qwen3.5_27B_20260320_084756.csv,7,first3,what|is|the,2048,2048,1,2048.0,0.4
/workspace/nips-adathink/results/per_sample_math500_Qwen3.5_27B_20260320_084756.csv,8,first3,what|is|sqrt,2048,8192,0,2048.0,-0.6
/workspace/nips-adathink/results/per_sample_math500_Qwen3.5_27B_20260320_084756.csv,9,first3,find|the|number,2048,2048,0,2048.0,-0.6
/workspace/nips-adathink/results/per_sample_math500_Qwen3.5_27B_20260320_084756.csv,10,first3,what|is|the,2048,8192,0,2048.0,-0.6
/workspace/nips-adathink/results/per_sample_math500_Qwen3.5_27B_20260320_084756.csv,11,first3,an|equiangular|octagon,2048,2048,0,2048.0,-0.6
/workspace/nips-adathink/results/per_sample_math500_Qwen3.5_27B_20260320_084756.csv,12,first3,a|square|and,2048,2048,0,2048.0,-0.6
/workspace/nips-adathink/results/per_sample_math500_Qwen3.5_27B_20260320_084756.csv,13,first3,what|is|the,2048,4096,1,1727.0,0.49404296875
/workspace/nips-adathink/results/per_sample_math500_Qwen3.5_27B_20260320_084756.csv,14,first3,how|many|zeroes,2048,4096,1,2048.0,0.4
/workspace/nips-adathink/results/per_sample_math500_Qwen3.5_27B_20260320_084756.csv,15,first3,find|all|the,2048,2048,0,2048.0,-0.6
/workspace/nips-adathink/results/per_sample_math500_Qwen3.5_27B_20260320_084756.csv,16,first3,how|many|ways,2048,4096,0,2048.0,-0.6
/workspace/nips-adathink/results/per_sample_math500_Qwen3.5_27B_20260320_084756.csv,17,first3,the|parabola|with,2048,2048,0,2048.0,-0.6
/workspace/nips-adathink/results/per_sample_math500_Qwen3.5_27B_20260320_084756.csv,18,first3,express|the|quotient,2048,8192,0,2048.0,-0.6
/workspace/nips-adathink/results/per_sample_math500_Qwen3.5_27B_20260320_084756.csv,19,first3,expand|and|simplify,2048,4096,0,2048.0,-0.6
/workspace/nips-adathink/results/per_sample_math500_Qwen3.5_27B_20260320_084756.csv,20,first3,if|6|leq,2048,2048,0,2048.0,-0.6
/workspace/nips-adathink/results/per_sample_math500_Qwen3.5_27B_20260320_084756.csv,21,first3,if|m|and,2048,4096,0,2048.0,-0.6
/workspace/nips-adathink/results/per_sample_math500_Qwen3.5_27B_20260320_084756.csv,22,first3,jim|and|martha,2048,4096,1,1493.0,0.56259765625
/workspace/nips-adathink/results/per_sample_math500_Qwen3.5_27B_20260320_084756.csv,23,first3,kathy|needs|money,4096,8192,0,4096.0,-1.2
/workspace/nips-adathink/results/per_sample_math500_Qwen3.5_27B_20260320_084756.csv,24,first3,twelve|friends|met,2048,4096,1,2048.0,0.4
/workspace/nips-adathink/results/per_sample_math500_Qwen3.5_27B_20260320_084756.csv,25,first3,in|circle|j,2048,2048,0,2048.0,-0.6
/workspace/nips-adathink/results/per_sample_math500_Qwen3.5_27B_20260320_084756.csv,26,first3,441|2|21,4096,2048,1,4096.0,-0.19999999999999996
/workspace/nips-adathink/results/per_sample_math500_Qwen3.5_27B_20260320_084756.csv,27,first3,let|f|x,2048,8192,0,2048.0,-0.6
/workspace/nips-adathink/results/per_sample_math500_Qwen3.5_27B_20260320_084756.csv,28,first3,the|circle|x,2048,2048,0,2048.0,-0.6
/workspace/nips-adathink/results/per_sample_math500_Qwen3.5_27B_20260320_084756.csv,29,first3,what|is|the,2048,4096,0,2048.0,-0.6
/workspace/nips-adathink/results/per_sample_math500_Qwen3.5_27B_20260320_084756.csv,30,first3,let|f|be,2048,2048,0,2048.0,-0.6
/workspace/nips-adathink/results/per_sample_math500_Qwen3.5_27B_20260320_084756.csv,31,first3,the|square|root,4096,2048,1,3385.0,0.00830078125
/workspace/nips-adathink/results/per_sample_math500_Qwen3.5_27B_20260320_084756.csv,32,first3,bill|walks|frac,8192,8192,1,2994.0,0.12285156250000007
/workspace/nips-adathink/results/per_sample_math500_Qwen3.5_27B_20260320_084756.csv,33,first3,rectangle|abcd|has,2048,2048,0,2048.0,-0.6
/workspace/nips-adathink/results/per_sample_math500_Qwen3.5_27B_20260320_084756.csv,34,first3,for|some|real,2048,2048,0,2048.0,-0.6
/workspace/nips-adathink/results/per_sample_math500_Qwen3.5_27B_20260320_084756.csv,35,first3,for|the|eight,8192,4096,0,8192.0,-2.4
/workspace/nips-adathink/results/per_sample_math500_Qwen3.5_27B_20260320_084756.csv,36,first3,let|f|x,2048,4096,0,2048.0,-0.6
/workspace/nips-adathink/results/per_sample_math500_Qwen3.5_27B_20260320_084756.csv,37,first3,convert|frac|21,4096,4096,1,4096.0,-0.19999999999999996
/workspace/nips-adathink/results/per_sample_math500_Qwen3.5_27B_20260320_084756.csv,38,first3,a|set|of,2048,2048,0,2048.0,-0.6
/workspace/nips-adathink/results/per_sample_math500_Qwen3.5_27B_20260320_084756.csv,39,first3,a|rectangular|field,2048,2048,0,2048.0,-0.6
/workspace/nips-adathink/results/per_sample_math500_Qwen3.5_27B_20260320_085615.csv,0,first3_lenbin,10|a|regular|octagon,2048,2048,0,2048.0,-0.6
/workspace/nips-adathink/results/per_sample_math500_Qwen3.5_27B_20260320_085615.csv,1,first3_lenbin,8|a|strictly|increasing,2048,2048,0,2048.0,-0.6
/workspace/nips-adathink/results/per_sample_math500_Qwen3.5_27B_20260320_085615.csv,2,first3_lenbin,4|consider|the|geometric,2048,2048,0,2048.0,-0.6
/workspace/nips-adathink/results/per_sample_math500_Qwen3.5_27B_20260320_085615.csv,3,first3_lenbin,9|consider|the|function,2048,2048,0,2048.0,-0.6
/workspace/nips-adathink/results/per_sample_math500_Qwen3.5_27B_20260320_085615.csv,4,first3_lenbin,2|in|how|many,2048,4096,1,1513.0,0.55673828125
/workspace/nips-adathink/results/per_sample_math500_Qwen3.5_27B_20260320_085615.csv,5,first3_lenbin,6|given|that|a,2048,2048,0,2048.0,-0.6
/workspace/nips-adathink/results/per_sample_math500_Qwen3.5_27B_20260320_085615.csv,6,first3_lenbin,2|what|fraction|of,2048,4096,0,1442.0,-0.42246093749999997
/workspace/nips-adathink/results/per_sample_math500_Qwen3.5_27B_20260320_085615.csv,7,first3_lenbin,2|if|4|daps,2048,2048,0,2048.0,-0.6
/workspace/nips-adathink/results/per_sample_math500_Qwen3.5_27B_20260320_085615.csv,8,first3_lenbin,7|let|mathbf|a,2048,2048,0,2048.0,-0.6
/workspace/nips-adathink/results/per_sample_math500_Qwen3.5_27B_20260320_085615.csv,9,first3_lenbin,17|for|the|eight,4096,2048,1,1935.0,0.43310546875
/workspace/nips-adathink/results/per_sample_math500_Qwen3.5_27B_20260320_085615.csv,10,first3_lenbin,17|for|every|positive,2048,2048,0,2048.0,-0.6
/workspace/nips-adathink/results/per_sample_math500_Qwen3.5_27B_20260320_085615.csv,11,first3_lenbin,3|let|f|x,2048,4096,1,1922.0,0.4369140625
/workspace/nips-adathink/results/per_sample_math500_Qwen3.5_27B_20260320_085615.csv,12,first3_lenbin,7|a|line|is,2048,2048,0,2048.0,-0.6
/workspace/nips-adathink/results/per_sample_math500_Qwen3.5_27B_20260320_085615.csv,13,first3_lenbin,2|what|s|the,8192,8192,1,3027.0,0.11318359374999998
/workspace/nips-adathink/results/per_sample_math500_Qwen3.5_27B_20260320_085615.csv,14,first3_lenbin,7|if|re|i,2048,2048,0,2048.0,-0.6
/workspace/nips-adathink/results/per_sample_math500_Qwen3.5_27B_20260320_085615.csv,15,first3_lenbin,3|the|product|of,8192,8192,1,2192.0,0.3578125
/workspace/nips-adathink/results/per_sample_math500_Qwen3.5_27B_20260320_085615.csv,16,first3_lenbin,5|find|the|curve,2048,2048,0,2048.0,-0.6
/workspace/nips-adathink/results/per_sample_math500_Qwen3.5_27B_20260320_085615.csv,17,first3_lenbin,2|convert|frac|21,4096,4096,1,3847.0,-0.1270507812499999
/workspace/nips-adathink/results/per_sample_math500_Qwen3.5_27B_20260320_085615.csv,18,first3_lenbin,5|riproarin|ringo|was,2048,2048,1,2048.0,0.4
/workspace/nips-adathink/results/per_sample_math500_Qwen3.5_27B_20260320_085615.csv,19,first3_lenbin,3|a|number|is,2048,2048,0,2048.0,-0.6
/workspace/nips-adathink/results/per_sample_math500_Qwen3.5_27B_20260320_085615.csv,20,first3_lenbin,4|the|product|of,4096,4096,1,3980.0,-0.166015625
/workspace/nips-adathink/results/per_sample_math500_Qwen3.5_27B_20260320_085615.csv,21,first3_lenbin,8|consider|the|function,2048,2048,0,2048.0,-0.6
/workspace/nips-adathink/results/per_sample_math500_Qwen3.5_27B_20260320_085615.csv,22,first3_lenbin,5|let|a|b,2048,2048,0,2048.0,-0.6
/workspace/nips-adathink/results/per_sample_math500_Qwen3.5_27B_20260320_085615.csv,23,first3_lenbin,2|solve|the|following,2048,4096,1,1667.0,0.5116210937500001
/workspace/nips-adathink/results/per_sample_math500_Qwen3.5_27B_20260320_085615.csv,24,first3_lenbin,6|the|sum|of,2048,2048,0,2048.0,-0.6
/workspace/nips-adathink/results/per_sample_math500_Qwen3.5_27B_20260320_085615.csv,25,first3_lenbin,12|what|is|the,4096,2048,0,4096.0,-1.2
/workspace/nips-adathink/results/per_sample_math500_Qwen3.5_27B_20260320_085615.csv,26,first3_lenbin,2|in|the|equation,2048,8192,0,2048.0,-0.6
/workspace/nips-adathink/results/per_sample_math500_Qwen3.5_27B_20260320_085615.csv,27,first3_lenbin,13|rectangle|abcd|has,2048,2048,0,2048.0,-0.6
/workspace/nips-adathink/results/per_sample_math500_Qwen3.5_27B_20260320_085615.csv,28,first3_lenbin,4|determine|if|the,2048,2048,0,2048.0,-0.6
/workspace/nips-adathink/results/per_sample_math500_Qwen3.5_27B_20260320_085615.csv,29,first3_lenbin,6|simplify|frac|1,2048,2048,0,2048.0,-0.6
/workspace/nips-adathink/results/per_sample_math500_Qwen3.5_27B_20260320_085615.csv,30,first3_lenbin,3|if|the|fourth,2048,2048,0,2048.0,-0.6
/workspace/nips-adathink/results/per_sample_math500_Qwen3.5_27B_20260320_085615.csv,31,first3_lenbin,4|find|all|p,2048,2048,0,2048.0,-0.6
/workspace/nips-adathink/results/per_sample_math500_Qwen3.5_27B_20260320_085615.csv,32,first3_lenbin,7|two|candidates|dan,2048,2048,0,1599.0,-0.46845703125
/workspace/nips-adathink/results/per_sample_math500_Qwen3.5_27B_20260320_085615.csv,33,first3_lenbin,1|find|the|greatest,4096,4096,1,4096.0,-0.19999999999999996
/workspace/nips-adathink/results/per_sample_math500_Qwen3.5_27B_20260320_085615.csv,34,first3_lenbin,9|the|volume|of,2048,4096,1,996.0,0.708203125
/workspace/nips-adathink/results/per_sample_math500_Qwen3.5_27B_20260320_085615.csv,35,first3_lenbin,3|find|the|remainder,2048,2048,0,2048.0,-0.6
/workspace/nips-adathink/results/per_sample_math500_Qwen3.5_27B_20260320_085615.csv,36,first3_lenbin,2|find|the|quotient,2048,2048,0,2048.0,-0.6
/workspace/nips-adathink/results/per_sample_math500_Qwen3.5_27B_20260320_085615.csv,37,first3_lenbin,7|the|point|0,2048,2048,1,1729.0,0.49345703125000007
/workspace/nips-adathink/results/per_sample_math500_Qwen3.5_27B_20260320_085615.csv,38,first3_lenbin,1|simplify|frac|sec,2048,2048,0,2048.0,-0.6
/workspace/nips-adathink/results/per_sample_math500_Qwen3.5_27B_20260320_085615.csv,39,first3_lenbin,3|let|z|be,2048,2048,0,2048.0,-0.6
/workspace/nips-adathink/results/per_sample_math500_Qwen3.5_27B_20260320_090443.csv,0,first3,a|number|is,2048,2048,0,2048.0,-0.6
/workspace/nips-adathink/results/per_sample_math500_Qwen3.5_27B_20260320_090443.csv,1,first3,if|a|snack,2048,4096,0,2048.0,-0.6
/workspace/nips-adathink/results/per_sample_math500_Qwen3.5_27B_20260320_090443.csv,2,first3,a|bookcase|has,2048,4096,0,2048.0,-0.6
/workspace/nips-adathink/results/per_sample_math500_Qwen3.5_27B_20260320_090443.csv,3,first3,in|the|diagram,2048,2048,0,2048.0,-0.6
/workspace/nips-adathink/results/per_sample_math500_Qwen3.5_27B_20260320_090443.csv,4,first3,given|f|x,2048,2048,1,2048.0,0.4
/workspace/nips-adathink/results/per_sample_math500_Qwen3.5_27B_20260320_090443.csv,5,first3,the|set|of,2048,2048,0,2048.0,-0.6
/workspace/nips-adathink/results/per_sample_math500_Qwen3.5_27B_20260320_090443.csv,6,first3,for|0|le,2048,2048,0,2048.0,-0.6
/workspace/nips-adathink/results/per_sample_math500_Qwen3.5_27B_20260320_090443.csv,7,first3,evaluate|1|2i,2048,2048,1,2037.0,0.40322265625
/workspace/nips-adathink/results/per_sample_math500_Qwen3.5_27B_20260320_090443.csv,8,first3,find|the|largest,2048,2048,0,2048.0,-0.6
/workspace/nips-adathink/results/per_sample_math500_Qwen3.5_27B_20260320_090443.csv,9,first3,the|smallest|distance,2048,2048,0,2048.0,-0.6
/workspace/nips-adathink/results/per_sample_math500_Qwen3.5_27B_20260320_090443.csv,10,first3,the|sum|of,2048,2048,1,2048.0,0.4
/workspace/nips-adathink/results/per_sample_math500_Qwen3.5_27B_20260320_090443.csv,11,first3,william|sydney|porter,4096,2048,0,4096.0,-1.2
/workspace/nips-adathink/results/per_sample_math500_Qwen3.5_27B_20260320_090443.csv,12,first3,tom|got|a,2048,8192,0,2048.0,-0.6
/workspace/nips-adathink/results/per_sample_math500_Qwen3.5_27B_20260320_090443.csv,13,first3,one|ticket|to,2048,8192,1,1258.0,0.6314453125
/workspace/nips-adathink/results/per_sample_math500_Qwen3.5_27B_20260320_090443.csv,14,first3,compute|997|1,8192,2048,1,5801.0,-0.69951171875
/workspace/nips-adathink/results/per_sample_math500_Qwen3.5_27B_20260320_090443.csv,15,first3,what|is|the,2048,2048,0,2048.0,-0.6
/workspace/nips-adathink/results/per_sample_math500_Qwen3.5_27B_20260320_090443.csv,16,first3,the|superfactorial|n,2048,2048,0,2048.0,-0.6
/workspace/nips-adathink/results/per_sample_math500_Qwen3.5_27B_20260320_090443.csv,17,first3,what|is|the,2048,2048,0,1732.0,-0.507421875
/workspace/nips-adathink/results/per_sample_math500_Qwen3.5_27B_20260320_090443.csv,18,first3,if|a|is,2048,2048,0,2048.0,-0.6
/workspace/nips-adathink/results/per_sample_math500_Qwen3.5_27B_20260320_090443.csv,19,first3,if|mathbf|a,2048,2048,0,2048.0,-0.6
/workspace/nips-adathink/results/per_sample_math500_Qwen3.5_27B_20260320_090443.csv,20,first3,twelve|1|by,2048,2048,0,2048.0,-0.6
/workspace/nips-adathink/results/per_sample_math500_Qwen3.5_27B_20260320_090443.csv,21,first3,three|pencils|and,4096,4096,1,4096.0,-0.19999999999999996
/workspace/nips-adathink/results/per_sample_math500_Qwen3.5_27B_20260320_090443.csv,22,first3,let|mathbf|a,2048,2048,0,2048.0,-0.6
/workspace/nips-adathink/results/per_sample_math500_Qwen3.5_27B_20260320_090443.csv,23,first3,what|is|the,2048,8192,0,2048.0,-0.6
/workspace/nips-adathink/results/per_sample_math500_Qwen3.5_27B_20260320_090443.csv,24,first3,how|many|positive,8192,4096,1,8192.0,-1.4
/workspace/nips-adathink/results/per_sample_math500_Qwen3.5_27B_20260320_090443.csv,25,first3,below|is|the,2048,2048,0,2048.0,-0.6
