test_csv,idx,mode,key,chosen_budget,best_budget,correct,tokens,utility
/workspace/nips-adathink/results/per_sample_Qwen3_8B_20260227_081851.csv,1,first1,lorraine,32,32,0,32.0,-0.009375
/workspace/nips-adathink/results/per_sample_Qwen3_8B_20260227_081851.csv,2,first1,indras,32,32,0,32.0,-0.009375
/workspace/nips-adathink/results/per_sample_Qwen3_8B_20260227_081851.csv,3,first1,bethany,32,32,0,32.0,-0.009375
/workspace/nips-adathink/results/per_sample_Qwen3_8B_20260227_081851.csv,4,first1,an,64,32,0,64.0,-0.01875
/workspace/nips-adathink/results/per_sample_Qwen3_8B_20260227_081851.csv,5,first1,kim,32,32,0,32.0,-0.009375
/workspace/nips-adathink/results/per_sample_Qwen3_8B_20260227_081851.csv,6,first1,gunther,32,32,0,32.0,-0.009375
/workspace/nips-adathink/results/per_sample_Qwen3_8B_20260227_081851.csv,7,first1,jonathan,32,32,0,32.0,-0.009375
/workspace/nips-adathink/results/per_sample_Qwen3_8B_20260227_082008.csv,0,first1,darrell,32,32,0,32.0,-0.009375
/workspace/nips-adathink/results/per_sample_Qwen3_8B_20260227_082008.csv,1,first1,lorraine,32,32,0,32.0,-0.009375
/workspace/nips-adathink/results/per_sample_Qwen3_8B_20260227_082008.csv,2,first1,indras,32,32,0,32.0,-0.009375
/workspace/nips-adathink/results/per_sample_Qwen3_8B_20260227_082008.csv,3,first1,bethany,32,32,0,32.0,-0.009375
/workspace/nips-adathink/results/per_sample_Qwen3_8B_20260227_082008.csv,4,first1,an,64,32,0,64.0,-0.01875
/workspace/nips-adathink/results/per_sample_Qwen3_8B_20260227_082008.csv,5,first1,kim,32,32,0,32.0,-0.009375
/workspace/nips-adathink/results/per_sample_Qwen3_8B_20260227_082008.csv,6,first1,gunther,32,32,0,32.0,-0.009375
/workspace/nips-adathink/results/per_sample_Qwen3_8B_20260227_082008.csv,7,first1,jonathan,32,32,0,32.0,-0.009375
/workspace/nips-adathink/results/per_sample_Qwen3_8B_20260227_082008.csv,8,first1,martha,32,32,0,32.0,-0.009375
/workspace/nips-adathink/results/per_sample_Qwen3_8B_20260227_082008.csv,9,first1,an,64,32,0,64.0,-0.01875
/workspace/nips-adathink/results/per_sample_Qwen3_8B_20260227_082008.csv,10,first1,as,32,32,0,32.0,-0.009375
/workspace/nips-adathink/results/per_sample_Qwen3_8B_20260227_082008.csv,11,first1,kira,64,64,1,64.0,0.98125
/workspace/nips-adathink/results/per_sample_Qwen3_8B_20260227_082008.csv,12,first1,i,32,32,0,32.0,-0.009375
/workspace/nips-adathink/results/per_sample_Qwen3_8B_20260227_082008.csv,13,first1,jill,32,32,0,32.0,-0.009375
/workspace/nips-adathink/results/per_sample_Qwen3_8B_20260227_082008.csv,14,first1,mark,32,32,0,32.0,-0.009375
/workspace/nips-adathink/results/per_sample_Qwen3_8B_20260227_082008.csv,15,first1,after,32,32,0,32.0,-0.009375
/workspace/nips-adathink/results/per_sample_Qwen3_8B_20260227_082008.csv,16,first1,a,32,32,0,32.0,-0.009375
/workspace/nips-adathink/results/per_sample_Qwen3_8B_20260227_082008.csv,17,first1,an,64,64,1,64.0,0.98125
/workspace/nips-adathink/results/per_sample_Qwen3_8B_20260227_082008.csv,18,first1,tyrion,32,32,0,32.0,-0.009375
/workspace/nips-adathink/results/per_sample_Qwen3_8B_20260227_082008.csv,19,first1,max,32,32,0,32.0,-0.009375
/workspace/nips-adathink/results/per_sample_Qwen3_8B_20260227_082008.csv,20,first1,while,64,32,0,64.0,-0.01875
/workspace/nips-adathink/results/per_sample_Qwen3_8B_20260227_082008.csv,21,first1,tracy,64,32,0,64.0,-0.01875
/workspace/nips-adathink/results/per_sample_Qwen3_8B_20260227_082008.csv,22,first1,the,64,32,0,64.0,-0.01875
/workspace/nips-adathink/results/per_sample_Qwen3_8B_20260227_082008.csv,23,first1,ellen,64,32,0,64.0,-0.01875
/workspace/nips-adathink/results/per_sample_Qwen3_8B_20260227_082008.csv,24,first1,after,32,32,0,32.0,-0.009375
/workspace/nips-adathink/results/per_sample_Qwen3_8B_20260227_082008.csv,25,first1,scarlett,64,32,0,64.0,-0.01875
/workspace/nips-adathink/results/per_sample_Qwen3_8B_20260227_082008.csv,26,first1,john,64,32,0,64.0,-0.01875
/workspace/nips-adathink/results/per_sample_Qwen3_8B_20260227_082008.csv,27,first1,jerry,64,32,0,64.0,-0.01875
/workspace/nips-adathink/results/per_sample_Qwen3_8B_20260227_082008.csv,28,first1,russell,64,32,0,64.0,-0.01875
/workspace/nips-adathink/results/per_sample_Qwen3_8B_20260227_082008.csv,29,first1,ian,64,32,0,64.0,-0.01875
/workspace/nips-adathink/results/per_sample_Qwen3_8B_20260227_082008.csv,30,first1,imma,64,32,0,64.0,-0.01875
/workspace/nips-adathink/results/per_sample_Qwen3_8B_20260227_082008.csv,31,first1,nissa,64,32,0,64.0,-0.01875
/workspace/nips-adathink/results/per_sample_Qwen3_8B_20260227_082008.csv,32,first1,adam,64,32,0,64.0,-0.01875
/workspace/nips-adathink/results/per_sample_Qwen3_8B_20260227_082008.csv,33,first1,elvis,64,32,0,64.0,-0.01875
/workspace/nips-adathink/results/per_sample_Qwen3_8B_20260227_082008.csv,34,first1,a,32,32,0,32.0,-0.009375
/workspace/nips-adathink/results/per_sample_Qwen3_8B_20260227_082008.csv,35,first1,an,64,32,0,64.0,-0.01875
/workspace/nips-adathink/results/per_sample_Qwen3_8B_20260227_082008.csv,36,first1,juan,64,32,0,64.0,-0.01875
/workspace/nips-adathink/results/per_sample_Qwen3_8B_20260227_082008.csv,37,first1,mike,64,32,0,64.0,-0.01875
/workspace/nips-adathink/results/per_sample_Qwen3_8B_20260227_082008.csv,38,first1,james,64,32,0,64.0,-0.01875
/workspace/nips-adathink/results/per_sample_Qwen3_8B_20260227_082008.csv,39,first1,mark,32,32,0,32.0,-0.009375
/workspace/nips-adathink/results/per_sample_Qwen3_8B_20260227_082444.csv,0,first1,darrell,32,32,0,32.0,-0.009375
/workspace/nips-adathink/results/per_sample_Qwen3_8B_20260227_082444.csv,1,first1,lorraine,32,32,0,32.0,-0.009375
/workspace/nips-adathink/results/per_sample_Qwen3_8B_20260227_082444.csv,2,first1,indras,32,32,0,32.0,-0.009375
/workspace/nips-adathink/results/per_sample_Qwen3_8B_20260227_082444.csv,3,first1,bethany,32,32,0,32.0,-0.009375
/workspace/nips-adathink/results/per_sample_Qwen3_8B_20260227_122141.csv,0,first1,darrell,32,32,0,32.0,-0.009375
/workspace/nips-adathink/results/per_sample_Qwen3_8B_20260227_122141.csv,1,first1,lorraine,32,32,0,32.0,-0.009375
/workspace/nips-adathink/results/per_sample_Qwen3_8B_20260227_122141.csv,2,first1,indras,32,32,0,32.0,-0.009375
/workspace/nips-adathink/results/per_sample_Qwen3_8B_20260227_122141.csv,3,first1,bethany,32,32,0,32.0,-0.009375
/workspace/nips-adathink/results/per_sample_Qwen3_8B_20260227_122141.csv,4,first1,an,64,32,0,64.0,-0.01875
/workspace/nips-adathink/results/per_sample_Qwen3_8B_20260227_122141.csv,5,first1,kim,32,32,0,32.0,-0.009375
/workspace/nips-adathink/results/per_sample_Qwen3_8B_20260227_122141.csv,6,first1,gunther,32,32,0,32.0,-0.009375
/workspace/nips-adathink/results/per_sample_Qwen3_8B_20260227_122141.csv,7,first1,jonathan,32,32,0,32.0,-0.009375
/workspace/nips-adathink/results/per_sample_Qwen3_8B_20260227_122142.csv,0,first1,darrell,32,32,0,32.0,-0.009375
/workspace/nips-adathink/results/per_sample_Qwen3_8B_20260227_122142.csv,1,first1,lorraine,32,32,0,32.0,-0.009375
/workspace/nips-adathink/results/per_sample_Qwen3_8B_20260227_122142.csv,2,first1,indras,32,32,0,32.0,-0.009375
/workspace/nips-adathink/results/per_sample_Qwen3_8B_20260227_122142.csv,3,first1,bethany,32,32,0,32.0,-0.009375
/workspace/nips-adathink/results/per_sample_Qwen3_8B_20260227_122142.csv,4,first1,an,64,32,0,64.0,-0.01875
/workspace/nips-adathink/results/per_sample_Qwen3_8B_20260227_122142.csv,5,first1,kim,32,32,0,32.0,-0.009375
/workspace/nips-adathink/results/per_sample_Qwen3_8B_20260227_122142.csv,6,first1,gunther,32,32,0,32.0,-0.009375
/workspace/nips-adathink/results/per_sample_Qwen3_8B_20260227_122142.csv,7,first1,jonathan,32,32,0,32.0,-0.009375
/workspace/nips-adathink/results/per_sample_Qwen3_8B_20260227_122316.csv,0,first1,darrell,32,32,0,32.0,-0.009375
/workspace/nips-adathink/results/per_sample_Qwen3_8B_20260227_122316.csv,1,first1,lorraine,32,32,0,32.0,-0.009375
/workspace/nips-adathink/results/per_sample_Qwen3_8B_20260227_122316.csv,2,first1,indras,32,32,0,8.0,-0.00234375
/workspace/nips-adathink/results/per_sample_Qwen3_8B_20260227_122316.csv,3,first1,bethany,32,32,0,8.0,-0.00234375
/workspace/nips-adathink/results/per_sample_Qwen3_8B_20260227_122316.csv,4,first1,an,64,32,0,8.0,-0.00234375
/workspace/nips-adathink/results/per_sample_Qwen3_8B_20260227_122316.csv,5,first1,kim,32,32,0,9.0,-0.0026367187499999997
/workspace/nips-adathink/results/per_sample_Qwen3_8B_20260227_122316.csv,6,first1,gunther,32,32,0,8.0,-0.00234375
/workspace/nips-adathink/results/per_sample_Qwen3_8B_20260227_122316.csv,7,first1,jonathan,32,32,0,8.0,-0.00234375
